,ClientID,AgeEntry,AgeExit,Gender,Race,Ethnicity,Veteran
4110,495616,38.0,38.0,Female,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
4111,415015,51.0,51.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
4112,288926,29.0,29.0,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
4113,1001473,53.0,53.0,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
4114,508718,60.0,60.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
4115,1001534,55.0,55.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
4116,1001550,21.0,21.0,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
4117,1001553,45.0,45.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
4118,329429,44.0,44.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
4119,133428,39.0,39.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
4120,384883,58.0,58.0,Male,Black or African American (HUD),Hispanic/Latino (HUD),No (HUD)
4121,379949,45.0,45.0,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
4122,390305,50.0,50.0,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
4123,1001777,46.0,46.0,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
4124,287048,40.0,40.0,Male,White (HUD),Hispanic/Latino (HUD),No (HUD)
4125,194903,36.0,36.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
4126,172878,58.0,59.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
4127,369309,33.0,33.0,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
4128,171448,66.0,66.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
4129,430325,51.0,52.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
4130,451901,47.0,47.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
4131,168456,47.0,47.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
4132,286184,57.0,57.0,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),Yes (HUD)
4133,407506,22.0,22.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
4134,335968,50.0,50.0,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
4135,18645,57.0,57.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
4136,390304,41.0,41.0,Female,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
4137,1001910,52.0,52.0,Female,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
4138,1001911,52.0,52.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
4139,387589,56.0,56.0,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
4140,205865,48.0,48.0,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
4141,175906,48.0,48.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
4142,1001942,35.0,35.0,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
4143,422786,50.0,51.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
4144,272179,54.0,54.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
4145,1001960,60.0,61.0,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
4146,252870,38.0,38.0,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
4147,509654,52.0,52.0,Female,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
4148,311220,51.0,51.0,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
4149,296887,65.0,65.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
4150,75599,50.0,50.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
4151,1002007,37.0,37.0,Male,White (HUD),Hispanic/Latino (HUD),No (HUD)
4152,1002060,49.0,49.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
4153,477244,22.0,22.0,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
4154,181293,45.0,45.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
4155,494261,50.0,50.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
4156,449322,53.0,53.0,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
4157,508718,60.0,60.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
4158,165623,57.0,57.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
4159,296485,41.0,41.0,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
4160,366112,52.0,52.0,Female,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
4161,499959,67.0,68.0,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
4162,449483,67.0,67.0,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
4163,482006,40.0,40.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
4164,1002177,65.0,66.0,Female,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
4165,1002210,61.0,61.0,Female,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
4166,205865,48.0,48.0,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
4167,189102,58.0,58.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
4168,503404,35.0,35.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
4169,159852,60.0,60.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
4170,1002246,64.0,64.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
4171,272179,54.0,54.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
4172,415015,51.0,51.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
4173,505629,32.0,32.0,Female,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
4174,425490,25.0,25.0,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
4175,1001367,50.0,50.0,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
4176,1002377,32.0,32.0,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
4177,1002385,60.0,61.0,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
4178,463114,54.0,54.0,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
4179,420019,56.0,56.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),Yes (HUD)
4180,457436,50.0,50.0,Male,American Indian or Alaska Native (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
4181,508715,51.0,51.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
4182,492054,48.0,48.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
4183,170314,35.0,35.0,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
4184,508716,48.0,48.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
4185,312758,47.0,47.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
4186,1002060,49.0,49.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
4187,167802,71.0,71.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),Yes (HUD)
4188,209331,60.0,60.0,Male,White (HUD),Hispanic/Latino (HUD),No (HUD)
4189,1000790,60.0,60.0,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
4190,509654,53.0,53.0,Female,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
4191,335968,50.0,50.0,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
4192,1002547,53.0,53.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
4193,1002551,51.0,51.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
4194,75599,50.0,50.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
4195,172032,29.0,29.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
4196,484109,38.0,38.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),Yes (HUD)
4197,418916,60.0,60.0,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
4198,130847,49.0,49.0,Female,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
4199,287048,40.0,40.0,Male,White (HUD),Hispanic/Latino (HUD),No (HUD)
4200,420293,21.0,21.0,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
4201,497739,54.0,55.0,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),Yes (HUD)
4202,1002617,31.0,31.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
4203,296887,65.0,65.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
4204,296887,65.0,65.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
4205,1002693,49.0,49.0,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
4206,135019,65.0,65.0,Female,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
4207,1002695,38.0,38.0,Male,Native Hawaiian or Other Pacific Islander (HUD),Hispanic/Latino (HUD),No (HUD)
4208,1001381,32.0,32.0,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
4209,1002754,68.0,68.0,Male,Black or African American (HUD),Hispanic/Latino (HUD),No (HUD)
4210,1002573,51.0,51.0,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
4211,27655,54.0,54.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),Yes (HUD)
4212,1002829,55.0,55.0,Male,American Indian or Alaska Native (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
4213,222730,56.0,56.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
4214,335836,44.0,44.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
4215,75972,50.0,50.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
4216,1002914,40.0,40.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
4217,372666,43.0,43.0,Female,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
4218,1001534,55.0,55.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
4219,212660,49.0,49.0,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
4220,1002917,55.0,56.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
4221,1001162,23.0,23.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
4222,1002060,49.0,49.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
4223,412591,60.0,60.0,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
4224,2054,66.0,66.0,Female,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
4225,113675,41.0,41.0,Female,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
4226,1002542,36.0,36.0,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),Yes (HUD)
4227,1003060,26.0,26.0,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
4228,1003061,59.0,60.0,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
4229,1003175,74.0,74.0,Female,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
4230,429149,52.0,52.0,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
4231,1003216,40.0,40.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
4232,407506,22.0,22.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
4233,276625,25.0,25.0,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
4234,479756,35.0,35.0,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
4235,1000135,51.0,51.0,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
4236,1000945,67.0,67.0,Female,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
4237,467632,27.0,27.0,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
4238,168637,59.0,59.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
4239,477244,22.0,22.0,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
4240,300487,29.0,29.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
4241,106968,55.0,55.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
4242,172032,29.0,29.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
4243,384883,58.0,58.0,Male,Black or African American (HUD),Hispanic/Latino (HUD),No (HUD)
4244,503164,50.0,50.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
4245,423578,34.0,34.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
4246,1003407,32.0,32.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
4247,1003410,34.0,34.0,Female,White (HUD),Hispanic/Latino (HUD),No (HUD)
4248,419391,46.0,46.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
4249,408051,32.0,32.0,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
4250,143887,60.0,60.0,Female,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
4251,494565,49.0,49.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
4252,502277,55.0,55.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
4253,1003383,56.0,56.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
4254,284759,41.0,41.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
4255,1003567,36.0,36.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
4256,1003586,55.0,56.0,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
4257,484109,38.0,38.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),Yes (HUD)
4258,212637,44.0,44.0,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
4259,402130,55.0,55.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
4260,1003614,63.0,63.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
4261,176719,59.0,59.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
4262,167279,54.0,54.0,Female,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
4263,1003627,58.0,58.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
4264,367206,61.0,61.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
4265,1002617,31.0,31.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
4266,1003658,27.0,27.0,Male,White (HUD),Client doesn't know (HUD),No (HUD)
4267,419391,46.0,46.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
4268,1003707,34.0,34.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
4269,384548,53.0,53.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
4270,274182,45.0,45.0,Male,American Indian or Alaska Native (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
4271,509654,53.0,53.0,Female,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
4272,1001942,35.0,35.0,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
4273,1002573,51.0,51.0,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
4274,329213,40.0,40.0,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
4275,300487,29.0,30.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
4276,191565,56.0,56.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
4278,1003922,56.0,56.0,Female,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
4279,277444,64.0,64.0,Female,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
4280,168290,61.0,61.0,Male,White (HUD),Hispanic/Latino (HUD),No (HUD)
4281,329213,40.0,40.0,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
4282,419391,46.0,46.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
4283,1003567,36.0,36.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
4284,441221,64.0,64.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
4285,429149,52.0,52.0,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
4286,276625,25.0,26.0,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
4287,472573,31.0,31.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
4288,233199,50.0,50.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),Yes (HUD)
4289,135019,65.0,66.0,Female,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
4291,208457,53.0,53.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
4292,484109,38.0,38.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),Yes (HUD)
4293,359310,45.0,45.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
4294,1004062,35.0,35.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
4295,403050,27.0,27.0,Male,American Indian or Alaska Native (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
4296,344698,61.0,61.0,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
4298,196342,30.0,30.0,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),Yes (HUD)
4299,1004044,62.0,62.0,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
4300,420019,56.0,56.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),Yes (HUD)
4301,180564,22.0,22.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
4302,422786,51.0,51.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
4303,479753,22.0,22.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
4304,1001409,43.0,43.0,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
4305,91355,32.0,32.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
4306,456071,42.0,42.0,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
4307,1004212,51.0,51.0,Female,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
4309,106968,55.0,55.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
4310,1003651,53.0,53.0,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
4311,109426,54.0,54.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
4312,109426,54.0,54.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
4313,416679,53.0,53.0,Male,American Indian or Alaska Native (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
4314,166411,31.0,31.0,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
4315,198376,39.0,39.0,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
4317,407506,22.0,22.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
4318,429149,52.0,52.0,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
4319,124639,40.0,41.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
4320,320781,40.0,40.0,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
4321,385457,34.0,34.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
4322,208663,24.0,24.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
4323,386841,46.0,46.0,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
4325,194922,77.0,77.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),Yes (HUD)
4326,387590,38.0,38.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
4327,387842,24.0,24.0,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
4328,387043,23.0,24.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
4329,346065,50.0,50.0,Male,White (HUD),Hispanic/Latino (HUD),No (HUD)
4330,388134,51.0,51.0,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
4331,386963,31.0,31.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
4332,388511,21.0,21.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
4333,388135,28.0,28.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
4334,363382,29.0,29.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
4335,254217,33.0,33.0,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
4336,215484,37.0,37.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),Yes (HUD)
4337,369309,28.0,28.0,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
4338,388888,49.0,50.0,Male,White (HUD),Hispanic/Latino (HUD),No (HUD)
4339,200794,48.0,48.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
4340,109242,42.0,42.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
4341,263881,50.0,50.0,Female,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
4342,124396,35.0,35.0,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
4343,292185,22.0,22.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
4344,299942,53.0,53.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),Yes (HUD)
4345,389097,18.0,18.0,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
4346,322894,32.0,32.0,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
4347,10107,59.0,59.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
4348,204290,77.0,77.0,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
4349,382406,26.0,26.0,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
4350,281794,44.0,44.0,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
4351,373473,25.0,26.0,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
4352,389214,19.0,19.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
4353,198791,36.0,36.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
4354,389216,32.0,32.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
4355,216474,22.0,22.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
4356,376327,54.0,54.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
4357,344697,46.0,46.0,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
4358,264075,35.0,35.0,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
4359,349449,51.0,51.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
4360,333120,36.0,36.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
4361,296887,60.0,60.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
4362,160297,48.0,48.0,Male,White (HUD),Hispanic/Latino (HUD),No (HUD)
4363,270572,29.0,29.0,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
4364,159852,56.0,56.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
4365,156978,33.0,33.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
4366,386564,23.0,23.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
4367,385332,41.0,41.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
4368,280218,44.0,44.0,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
4369,389688,45.0,45.0,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
4370,389692,37.0,37.0,Female,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
4371,389686,35.0,35.0,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
4372,344697,46.0,46.0,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
4373,380246,25.0,25.0,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
4374,281041,47.0,47.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
4375,385899,50.0,50.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
4376,84223,47.0,47.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
4377,376327,54.0,54.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
4378,389097,18.0,18.0,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
